country_name,country_code,region,income_group,year,cpi,int_rate,gdp_ growth_rate,gdp,exchange_rate,unemployment_rate
New Zealand,NZL,East Asia & Pacific,High income,2019,1.619631902,0,2.31747144,202429793153.83,1.517875,4.109
OECD members,OED,Combined,Not classified,2019,1.740712679,0,1.858012493,51872467619138.30,0,5.388357605
Oman,OMN,Middle East & North Africa,High income,2019,0.490815363,8.300898405,-1.128638017,83053651985.42,0.3845,2.04
Other small states,OSS,Combined,Not classified,2019,1.37436338,0,4.337806104,144564658007.16,0,8.326514859
Pakistan,PAK,Middle East & North Africa,Lower middle income,2019,10.5783618,2.931793299,2.497636929,363242090361.65,150.0362538,4.83
Panama,PAN,Latin America & Caribbean,High income,2019,-0.355083821,6.516567271,3.103067886,66072084974.63,1,6.256
Peru,PER,Latin America & Caribbean,Upper middle income,2019,2.252121914,12.28326446,2.240631769,215017545590.32,3.337265547,3.379
Philippines,PHL,East Asia & Pacific,Lower middle income,2019,2.392065344,6.35446159,6.118525662,396224439236.64,51.79578265,2.237
Palau,PLW,East Asia & Pacific,High income,2019,0.267379679,0,0.200015069,269381408.09,1,0
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2019,3.928672909,7.508808733,4.480514569,24719771866.55,3.387537681,2.634
Poland,POL,Europe & Central Asia,High income,2019,2.227478809,0,4.580458173,577884228677.54,3.839375,3.267
Pre-demographic dividend,PRE,Combined,Not classified,2019,2.452802141,0,3.341231436,1450231183785.04,0,5.423094637
Puerto Rico (US),PRI,Latin America & Caribbean,High income,2019,0,0,1.675463795,96389357184.37,1,8.3
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2019,0,0,0,0.00,0,2.782
Portugal,PRT,Europe & Central Asia,High income,2019,0.33817841,0,2.745684796,221866334950.97,0.893276257,6.464
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2019,2.757097276,12.05332607,-0.401855101,40677000526.59,6240.722078,6.595
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2019,1.580183336,2.005298078,1.362687466,15829000000.00,0,25.34
Pacific island small states,PSS,Combined,Not classified,2019,1.407199394,0,1.153618841,10188412296.84,0,3.213943249
Post-demographic dividend,PST,Combined,Not classified,2019,1.619631902,0,1.836391128,48598450393644.60,0,4.941201275
French Polynesia,PYF,East Asia & Pacific,High income,2019,0,0,2.700012067,5944964791.60,106.5889338,11.565
Qatar,QAT,Middle East & North Africa,High income,2019,-0.666641125,9.937804818,0.688240955,167371229300.13,3.64,0.1
Romania,ROU,Europe & Central Asia,High income,2019,3.827854326,0.201178351,3.92326385,218327690029.17,4.237925,3.912
Russian Federation,RUS,Europe & Central Asia,High income,2019,4.470366608,5.31670923,2.198075713,1461551317106.21,64.73765833,4.513
Rwanda,RWA,Sub-Saharan Africa,Low income,2019,3.34787655,13.71735061,9.447385186,11174486378.21,899.350509,11.236
South Asia,SAS,Combined,Not classified,2019,3.628949659,0,4.094543065,3083030383495.94,0,6.298187323
Saudi Arabia,SAU,Middle East & North Africa,High income,2019,-2.09334901,0,1.651563589,748758860045.79,3.75,5.636
Sudan,SDN,Sub-Saharan Africa,Low income,2019,50.9940515,0,-2.178251045,51312429477.40,45.76704545,11.658
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2019,1.760111512,0,4.613628097,22560634320.13,585.9110132,2.863
Singapore,SGP,East Asia & Pacific,High income,2019,0.567829988,5.69911419,1.308041182,349888458531.09,1.364158333,3.1
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2019,1.63485544,9.239167926,1.748566555,1487659506.80,8.173399298,0.743
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2019,14.80499909,7.281931957,5.502709374,8095145458.33,9.010221144,3.203
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2019,0.075324135,0,2.437471591,25779775126.60,1,4.17
San Marino,SMR,Europe & Central Asia,High income,2019,0.472651967,3.043074756,2.065685147,1508721722.60,0.893215581,0
"Somalia, Fed. Rep.",SOM,Sub-Saharan Africa,Low income,2019,0,0,2.824313365,7928267057.80,0,18.828
Serbia,SRB,Europe & Central Asia,Upper middle income,2019,1.849229845,0,4.750207939,47719025212.20,105.2495583,10.395
Sub-Saharan Africa (excluding high income),SSA,Combined,Not classified,2019,2.835145557,0,2.418589163,1745197303952.83,0,6.67205826
South Sudan,SSD,Sub-Saharan Africa,Low income,2019,87.24136415,-25.09795733,0,0.00,157.9991667,12.709
Sub-Saharan Africa,SSF,Combined,Not classified,2019,2.835145557,0,2.696697023,1836739211271.58,0,6.267921211
Small states,SST,Combined,Not classified,2019,1.179543348,0,3.195248759,215825868545.08,0,7.691148423
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2019,7.720245252,7.008218861,2.014316721,303157496.47,21.88474182,8.831
Suriname,SUR,Latin America & Caribbean,Upper middle income,2019,0,9.303491479,1.167589772,5256433828.64,7.458,7.556
Slovak Republic,SVK,Europe & Central Asia,High income,2019,2.664561334,0,2.2758991,99543529164.31,0.893276257,5.761
Slovenia,SVN,Europe & Central Asia,High income,2019,1.630522608,0,3.505253324,50002578162.67,0.893276257,4.446
Sweden,SWE,Europe & Central Asia,High income,2019,1.784150974,0,2.549647872,546393370721.12,9.458349167,6.833
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2019,2.598016203,7.671294283,6.083176451,4415541767.23,14.45178923,28.138
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2019,0,0,10.96500094,1368162086.83,1.79,0
Seychelles,SYC,Sub-Saharan Africa,High income,2019,1.807094008,12.46162574,5.514292074,1901895701.04,14.03325,0
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2019,13.41756532,0,1.220705221,15703131995.84,436.5,13.36
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2019,0,0,4.981705494,1976932863.41,1,0
Chad,TCD,Sub-Saharan Africa,Low income,2019,-0.971939175,0,5.388656469,15301773406.82,585.9110132,1.084
East Asia & Pacific (IDA & IBRD countries),TEA,Combined,Not classified,2019,1.933213358,0,5.885713247,17343087272038.10,0,3.910558146
Europe & Central Asia (IDA & IBRD countries),TEC,Combined,Not classified,2019,2.675992026,0,2.698036798,4111022202772.41,0,6.742706341
Togo,TGO,Sub-Saharan Africa,Low income,2019,0.67465277,0,4.922925917,6859436220.98,585.9110132,2.036
Thailand,THA,East Asia & Pacific,Upper middle income,2019,0.706728601,3.038915788,2.114557796,460212749509.63,31.04760578,0.716
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2019,0,19.18895987,7.400000163,10943705646.91,9.530366667,11.419
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2019,0,0,6.300000042,45710025794.85,0,4.043
Latin America & the Caribbean (IDA & IBRD countries),TLA,Combined,Not classified,2019,2.096046353,0,0.678258288,5406902391048.51,0,8.104243491
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2019,0.95881274,8.989833115,23.41201358,1957336651.25,1,3.097
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Combined,Not classified,2019,3.005389494,0,1.217942833,2000638655735.45,0,8.967066563
Tonga,TON,East Asia & Pacific,Upper middle income,2019,1.179543348,3.18708985,-0.208433391,483631266.73,2.28948563,2.157
South Asia (IDA & IBRD),TSA,Combined,Not classified,2019,3.628949659,0,4.094543065,3083030383495.94,0,6.298187323
Sub-Saharan Africa (IDA & IBRD countries),TSS,Combined,Not classified,2019,2.835145557,0,2.696697023,1836739211271.58,0,6.267921211
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2019,1.00054293,11.43585991,0.471813384,23533735414.61,6.754326683,3.523
Tunisia,TUN,Middle East & North Africa,Lower middle income,2019,6.720075329,0,1.587846655,49340470115.97,2.934433333,17.153
Turkiye,TUR,Europe & Central Asia,Upper middle income,2019,15.17682157,0,0.818514527,997053346501.19,5.673819308,13.73
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2019,0,0,13.82209844,45984984.36,0,0
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2019,3.46428058,14.36289173,5.8,60363511324.60,2288.206667,2.496
Uganda,UGA,Sub-Saharan Africa,Low income,2019,2.867588034,0,6.438745033,39600047064.28,3704.049072,3.06
Ukraine,UKR,Europe & Central Asia,Upper middle income,2019,7.886717456,10.69365877,3.199503864,101944118786.82,25.84558933,8.194
Upper middle income,UMC,Combined,Not classified,2019,1.849229845,0,4.164289727,24061959931466.40,0,6.093920605
Uruguay,URY,Latin America & Caribbean,High income,2019,7.881988709,3.049128554,0.928351141,60329073609.82,35.255375,8.836
United States,USA,North America,High income,2019,1.812210075,3.573062166,2.58382533,20159639089698.10,1,3.669
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2019,14.52573596,5.128645567,6.779923997,107444145839.58,8836.7875,4.932
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2019,0.913069725,5.94263072,0.668428481,863155611.05,2.7,19.235
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2019,0,0,0,0.00,0,5.876
British Virgin Islands,VGB,Latin America & Caribbean,High income,2019,0,0,0,0.00,0,0
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2019,0,0,2.908335497,3873124066.17,1,12.551
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2019,2.795823675,5.159252657,7.359262701,314947640805.60,23050.24167,1.681
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2019,2.762520194,6.550561783,3.241187655,871926684.76,114.7325,5.444
World,WLD,Combined,Not classified,2019,2.216775934,0,2.71004016,85455326836784.80,0,5.598562261
Samoa,WSM,East Asia & Pacific,Upper middle income,2019,0.98232657,7.319919293,4.451858917,936894420.75,2.648826322,7.838
Kosovo,XKX,Europe & Central Asia,Upper middle income,2019,2.675992026,0,4.75680057,7547450874.83,0.893215581,0
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2019,0,0,0,0.00,486.7309229,17.202
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2019,4.102850755,5.268415653,0.259935577,359483563936.68,14.44842705,28.468
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2019,9.150316443,2.469674328,1.441306026,24089861649.02,12.89,5.542
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2019,255.3049908,-64.29517206,-6.332449751,20720775635.07,0,7.373
Aruba,ABW,Latin America & Caribbean,High income,2020,0,7.825935532,-26.21182021,2383266968.91,1.79,0
Africa Eastern and Southern,AFE,Combined,Not classified,2020,5.405162079,0,-2.859783921,960921818200.31,0,8.191394911
Afghanistan,AFG,Middle East & North Africa,Low income,2020,5.601887915,0,-2.351100672,20621957125.21,76.81353644,11.71
Africa Western and Central,AFW,Combined,Not classified,2020,2.490377839,0,-0.984117425,839187420911.07,0,4.852392701
Angola,AGO,Sub-Saharan Africa,Lower middle income,2020,22.27153925,8.028656857,-5.638214717,81399194250.73,578.2587803,16.69
Albania,ALB,Europe & Central Asia,Upper middle income,2020,1.620886617,6.077294892,-3.313756369,12593390460.14,108.65,11.69
Andorra,AND,Europe & Central Asia,High income,2020,0,0,-11.18393994,2672445970.89,0,0
Arab World,ARB,Combined,Not classified,2020,1.612222204,0,-4.757144996,2687572213332.37,0,11.32561254
United Arab Emirates,ARE,Middle East & North Africa,High income,2020,-2.079403179,0,-4.957052433,383342656333.37,3.6725,4.294
Argentina,ARG,Latin America & Caribbean,Upper middle income,2020,42.01509474,-7.635174216,-9.900484814,514874343768.07,70.53916667,11.461
Armenia,ARM,Europe & Central Asia,Upper middle income,2020,1.211435778,9.639110344,-7.199999999,11941035821.92,489.0088586,18.175
American Samoa,ASM,East Asia & Pacific,High income,2020,0,0,4.411764706,656560305.34,1,0
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2020,0.625989707,6.848651451,-18.86877652,1373179832.34,2.7,0
Australia,AUS,East Asia & Pacific,High income,2020,0.846905537,0,-0.119590736,1491062566266.52,1.453085118,6.456
Austria,AUT,Europe & Central Asia,High income,2020,1.381910634,0,-6.318255092,387247796560.50,0.875506397,5.201
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2020,2.75980947,26.67041787,-4.198960792,51348755377.76,1.7,7.24
Burundi,BDI,Sub-Saharan Africa,Low income,2020,7.321106434,5.877798674,0.327156893,3218331064.79,1915.046176,1.03
Belgium,BEL,Europe & Central Asia,High income,2020,0.740791812,0,-4.792983908,470417598101.76,0.875506397,5.545
Benin,BEN,Sub-Saharan Africa,Lower middle income,2020,3.022721197,3.557093414,3.8487924,14725558723.30,574.2945496,1.502
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2020,1.884700665,0.06753751,2.010772624,15332394848.52,575.5860045,5.04
Bangladesh,BGD,South Asia,Lower middle income,2020,5.691074747,4.289186251,3.448017551,266852772253.90,84.87139167,5.436
Bulgaria,BGR,Europe & Central Asia,High income,2020,1.672440969,-0.004222012,-3.215737434,55357337083.98,1.716333333,5.125
Bahrain,BHR,Middle East & North Africa,High income,2020,-2.317706293,0,-5.911362952,34724774104.31,0.376,1.781
"Bahamas, The",BHS,Latin America & Caribbean,High income,2020,0.038521098,6.729797635,-20.08955543,9814098450.91,1,12.027
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2020,-1.051296008,3.00786242,-3.015095148,18115912632.44,1.716970495,15.868
Belarus,BLR,Europe & Central Asia,Upper middle income,2020,5.548143575,-2.542929517,-0.672742951,58643356621.64,2.439575,4.049
Belize,BLZ,Latin America & Caribbean,Upper middle income,2020,0.121434645,9.447766348,-13.90291006,1955575509.72,2,10.784
Bermuda,BMU,North America,High income,2020,0,0,-6.827573035,6373786302.28,1,0
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2020,0.940742153,9.62509692,-8.737884358,34855949803.36,6.91,7.903
Brazil,BRA,Latin America & Caribbean,Upper middle income,2020,3.211768038,21.19717967,-3.276758796,1760056587795.46,5.155178788,13.697
Barbados,BRB,Latin America & Caribbean,High income,2020,0,2.79323419,-15.05436295,4554114648.02,2,9.777
Brunei Darussalam,BRN,East Asia & Pacific,High income,2020,1.940319966,18.35814413,1.133573406,13429259999.62,1.37970343,7.409
Bhutan,BTN,South Asia,Lower middle income,2020,5.629365226,8.275090668,-10.21839742,2380954251.42,74.09956688,5.03
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2020,1.890359168,1.31361188,-8.728882411,14796887968.60,11.45624167,21.017
Central African Republic,CAF,Sub-Saharan Africa,Low income,2020,1.710156595,0,0.899999997,2004791529.66,575.5860045,6.196
Canada,CAN,North America,High income,2020,0.716999632,0,-5.038233435,1611126165625.03,1.341152672,9.657
Central Europe and the Baltics,CEB,Combined,Not classified,2020,1.672440969,0,-3.315368105,1481155886225.71,0,4.361481611
Switzerland,CHE,Europe & Central Asia,High income,2020,-0.725874933,3.35750971,-2.14173712,731108655210.76,0.938965,4.817
Channel Islands,CHI,Europe & Central Asia,High income,2020,0,0,-8.896779266,9748142610.60,0.779999577,6.863
Chile,CHL,Latin America & Caribbean,High income,2020,3.045490848,0,-6.143474792,245600606668.88,792.7272061,10.934
China,CHN,East Asia & Pacific,Upper middle income,2020,2.419421895,3.799859895,2.340188431,14920466234565.30,6.900767269,5
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2020,2.425006568,0,0.699728593,59423700880.66,575.5860045,2.584
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2020,2.437608822,0,0.259932916,37599547048.58,575.5860045,3.87
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2020,0,21.22869604,1.735422767,45259708653.51,1851.122162,5.345
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2020,1.795371471,0,-6.26777228,9926500702.40,575.5860045,22.198
Colombia,COL,Latin America & Caribbean,Upper middle income,2020,2.526635001,8.246607615,-7.185914138,298309675728.09,3693.275833,15.983
Comoros,COM,Sub-Saharan Africa,Lower middle income,2020,0,11.89421031,4.005317935,1175888997.65,430.7209122,4.471
Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,2020,0.605795808,7.799794655,-20.8052759,1675762033.72,96.79574279,14.69
Costa Rica,CRI,Latin America & Caribbean,High income,2020,0.724911478,5.820520183,-4.273354322,61631202097.76,584.900855,16.432
Caribbean small states,CSS,Combined,Not classified,2020,0.121434645,0,-9.113253104,55507079559.94,0,9.86550042
Cuba,CUB,Latin America & Caribbean,Upper middle income,2020,0,0,-10.9490846,81054459000.26,0,2.24
Curacao,CUW,Latin America & Caribbean,High income,2020,0,0,-18.43847035,2308903004.88,1.79,0
Cayman Islands,CYM,Latin America & Caribbean,High income,2020,0,0,-4.954806408,5165012420.05,0.83333,0
Cyprus,CYP,Europe & Central Asia,High income,2020,-0.638422798,0,-3.220630186,24433464399.39,0.875506397,7.755
Czechia,CZE,Europe & Central Asia,High income,2020,3.161295285,-1.121285341,-5.304879555,205753475017.54,23.21025,2.55
Germany,DEU,Europe & Central Asia,High income,2020,0.144877926,0,-4.095137517,3522914639711.92,0.875506397,3.881
Djibouti,DJI,Middle East & North Africa,Lower middle income,2020,1.777407838,0,1.202115173,3065135713.11,177.721,27.713
Dominica,DMA,Latin America & Caribbean,Upper middle income,2020,1.220264422,9.753697483,-15.70640245,493481872.04,2.7,0
Denmark,DNK,Europe & Central Asia,High income,2020,0.420711974,0,-1.780106018,326176991232.30,6.542152204,5.637
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2020,3.781031799,5.239187719,-7.929052342,81415993438.07,56.52453333,6.126
Algeria,DZA,Middle East & North Africa,Upper middle income,2020,2.415130941,13.33987672,-4.999999999,192185826737.37,126.7768,14.057
East Asia & Pacific (excluding high income),EAP,Combined,Not classified,2020,2.406292144,0,1.345288965,17598124771099.80,0,4.360739681
Early-demographic dividend,EAR,Combined,Not classified,2020,2.963549921,0,-4.215304366,11429059854628.20,0,7.410809782
East Asia & Pacific,EAS,Combined,Not classified,2020,0.846905537,0,-0.054128673,26616378301685.40,0,4.289700499
